name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
Aritouch Croissant,4.0,4,"126, ถนน อัษฎาธร ช้างเผือก เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (ร้านครัวซองต์ อยู่ติดกับร้าน 3 หมู ข้าวต้มแห้ง)","['Pain au chocolate', 'Almond ขนาดกลาง\nครัวซองต์อัลมอนด์ ขนาดกลาง', 'คัฟฟินวนิลา\nแป้งครัวซองสอดไส้วนิลา หวานน้อย อร่อยฟินนน', 'Cookie chocolate banana\nตัวนี้บางคนมองว่ามีกล้วยเยอะ แต่รสชาติไม่กล้วยเลย เป็นการนำเทคนิคการทำของหวานฝรั่งเศสมารวมตัวกันค่ะ ขายดี ลูกค้าทานแล้วติดทุกคน ละมุน หอม อร่อยยย ลองเลยยย', 'Macadamia ขนาดกลาง']",08:00 - 08:30,09:00 - 17:00,1,,"['attentive', 'delicious', 'soft', 'not fragrant', 'fresh', 'fragrant', 'value for money', 'beautiful']",0,0,True,,False,False,True,True,True
ผึ้งน้อยเบเกอรี่,3.2,12,15/26 ซอย อนุบาล 2 ตำบลช้างเผือก อำเภอเมืองเชียงใหม่ เชียงใหม่ ประเทศไทย เชียงใหม่,"['เค้กเป็นชิ้นๆ', 'ปังเนยสด', 'แซนวิชหมูหยอง', 'มอคค่าบราวนี่', 'ขนมปังเนยสด', 'เอแคลร์', 'เค้กครีมนม', 'บานอฟฟี่', 'ชาเย็นผึ้งน้อย', 'บัตเตอร์บัน', 'ปังหน้าหมูหยอง', 'ปังหน้าหมูหยองพริกเผา', 'เปี๊ยะไส้ถั่วไข่เค็ม', 'คุกกี้อัลมอนด์ โกโก้ นิปส์']",08:00 - 17:00,08:00 - 17:00,1,,"['attentive', 'good quality', 'delicious', 'enjoyable', 'fresh', 'value for money', 'beautiful', 'lovely']",0,0,True,,,,True,,
Sala Kaffae (ศาลากาเฟ),4.9,6,99/83 ถนน โชตนา ซอย 22 เชียงใหม่ (อยู่หลัง 7-11 โครงการ Fusion S),"['ข้าวหมูอบน้ำผึ้ง', 'ลาเต้เย็น', 'ชูส์ครีม', 'ทาร์ตแอปเปิล\nแป้งพาย, อัลมอนด์บด, แอปเปิล, ครีมซอส', 'โกโก้เย็น', 'Schweppes Citrus Raspbery Soda', 'ลาเต้ปั่น', 'คาปูชิโนปั่น', 'เอสเปรซโซปั่น', 'มอคค่าปั่น']",09:00 - 17:00,09:00 - 16:30,1,40,[],0,0,True,True,False,False,True,True,
Paw made Cafe & Painting (พอว์เมด),4.1,4,40 ถ.เจริญเมือง ต.วัดเกตุ เมืองเชียงใหม่ เชียงใหม่ 50000 ไทย,"['Hot Dark Chocolate', 'Iced Dark Chocolate', 'Matcha Latte Frappe', 'เมล็ด Ethiopia & Thai คั่วอ่อน-กลาง (Light-Medium Roasted)\nEthiopia🇪🇹 & Thai🇹🇭 : Blended Natural Process Taste noted : Fruity', 'เมล็ด Brazil Santos คั่วเข้ม (Dark Roasted)\nBrazil Santos🇧🇷 : Single origin Washed Process Taste noted : Nutty & Chocolate', 'Matcha Latte (Uji A+)', 'Dark Chocolate Frappe', 'Hot Dark Chocolate']",10:00 - 18:00,10:30 - 17:30,1,40,"['attentive', 'beautiful', 'fragrant', 'delicious']",0,0,True,True,True,False,True,True,True
ผึ้งน้อย เบเกอรี่ (Phungnoi Bakery) เซ็นทรัลแอร์พอร์ท,3.0,1,"เลขที่ 2 ถนนมหิดล,252-252/1 ถนนวัวลาย ตำบลหายยา อำเภอเมืองเชียงใหม่ จังหวัดเชียงใหม่ 50000 เชียงใหม่","['แพนเค้กฝอยทอง', 'เค้กนมสด', 'ขนมเปี๊ยะ ไส้มันม่วงไข่เค็ม', 'แซนวิชหมูหยอง', 'โมจิไส้มันหวาน']",11:00 - 19:00,11:00 - 19:00,22,,['soft'],0,0,True,,,,True,,
GUSTO SITE (กัสโต้ไซต์),3.8,78,ตำบล ต้นเปา อำเภอ สันกำแพง เชียงใหม่ (มาทางเส้นซุปเปอร์ เชียงใหม่-สันกำแพง ข้างๆ ครัวไม้หมอน),"['Gusto Salad', 'ยำผลไม้รวม+ปลาดุกฟู', 'ปีกไก่ทอดน้ำปลา', 'ผัดไทยกุ้ง', 'ขาหมูเยอรมัน', 'ราดหน้าทะเล', 'กระเพราเป็ดหมัก', 'แหนมซี่โครง น้ำจิ้มแจ่ว', 'ต้มโคล้งปลาสลิด', 'Gusto Volcano', 'สปาเกตตีซอสมะเขือเทศ', 'สปาเกตตีผัดขี้เมา', 'ยำรวม', 'ข้าวอบสับปะรด', 'ข้าวไข่เจียวทรงเครื่อง']",13:00 - 21:00,,3,80,"['attentive', 'delicious', 'soft', 'good atmosphere', 'excellent service', 'not tasty', 'fresh', 'warm', 'fragrant', 'nice-looking', 'beautiful', 'value for money', 'good service', 'lovely']",45,173,True,True,False,True,True,True,True
PAUSE CAFE CHIANGMAI (พอส ค่าเฟ่ เชียงใหม่),3.5,12,9/6 เชิงดอย หมู่1 ถนนสุเทพ เชียงใหม่ (หลัง มช. ทางขึ้นกาแล ด้านซ้ายมือ เลยประตูวิศวะมาประมาณ 500 เมตร),"['คุ้กกี้ญี่ปุ่น Shitoi Koibito\nคุ้กกี้ญี่ปุ่น (chocolate white chocolatestrawberry )', 'ขนมครกสิงคโปร์ใบเตย\nเมนูขายดี ขนมครกครกสิงคโปร์ใบเตย ใช้ใบเตยแท้ หอมหวานพอดี', 'คุ้กกี้ญี่ปุ่น Shitoi Koibito\nคุ้กกี้ญี่ปุ่น (chocolate white chocolatestrawberry )', 'ขนมครกสิงคโปร์ใบเตย\nเมนูขายดี ขนมครกครกสิงคโปร์ใบเตย ใช้ใบเตยแท้ หอมหวานพอดี', 'Croffle Original', 'Croffle Caramel Sauce', 'Croffle Chocolate Sauce']",08:00 - 20:00,08:30 - 19:30,2,40,"['attentive', 'delicious', 'soft', 'reasonable price', 'fresh', 'fragrant', 'value for money', 'lovely']",0,0,True,True,False,False,True,True,True
FIKA (ฟิก้า),3.9,14,"161/17 ซอยโพธาราม, ช้างเผือก, เชียงใหม่, จ.เชียงใหม่, 50300, ประเทศไทย เชียงใหม่ (ซอยโพธาราม ใกล้กับร้าน ลาบนัวเชียงใหม่)","['Orange Americano', 'Honey Lemon Americano', 'Hot Espresso', 'Lemon Bar', 'Sparkling Honey Cider', 'Lychee Honey Cider', 'Peach Honey Cider', 'Iced coffee x2', 'Ice coffee x sweet']",07:30 - 16:00,08:00 - 16:00,1,40,"['delicious', 'soft', 'enjoyable', 'warm', 'fragrant']",0,0,True,True,,False,True,,
CALANTHE Cafe By Chiang Mai Orchid (คาลันเธ่ คาเฟ่),3.6,6,"23, ถนนห้วยแก้ว, ช้างเผือก, เชียงใหม่, จ.เชียงใหม่, 50300, ประเทศไทย เชียงใหม่ (ในโรงแรมเชียงใหม่ออคิด ถนนห้วยแก้ว)","['ข้าวซอยเนื้อตุ๋น', 'ข้าวซอยไก่', 'ข้าวผัดน้ำพริกลงเรือ', 'ข้าวผัดกากหมูปลาแซลมอน', 'ข้าวผัดไส้อั่ว']",07:00 - 21:00,,2,150,"['enjoyable', 'lovely', 'fragrant']",4,14,True,True,,True,,,
Café Amazon - DD2085 (คาเฟ่ อเมซอน),3.4,8,(DD2085) 5/12 หมู่ 7 ต.ริมใต้ อ.แม่ริม เชียงใหม่ 50180 เชียงใหม่,"['Red velvet rool', 'Americano', 'เอสเพรสโซ่ปั่น', 'แมคคาเดเมียอบเกลือ ตราคาเฟ่ อเมซอน\nCafé Amazon Salty Roasted Maccadamia', 'เมอแรงค์นัท ตราคาเฟ่ อเมซอน\nCafé Amazon Nut Meringue', 'Glitter Flakes Tumbler แก้วพลาสติก 2 ชั้น สีเขียว', 'แก้ว Brown & Friends - BROWN', 'กาแฟแคปซูล คาเฟ่ อเมซอน Amazon Signature']",08:00 - 17:00,,1,,"['excellent service', 'fresh', 'good service', 'value for money', 'lovely']",0,0,True,True,,True,True,,
CHAMCHA AT DOI KHAM (ฉำฉา@ดอยคำ),3.7,19,"สุเทพ, เชียงใหม่ (เลยปากทางวัดพระธาตุดอยคำมา1.5กม.)","['ไดฟูกุสตอเบอรี่ถั่วแดง', 'ไดฟูกุชาเขียวสตอเบอรี่ถั่วแดง', 'ยำวุ้นเส้นหมูสับ', 'ข้าวผัดสับปะรด', 'ไก่สะเต๊ะ(สูตรฉำฉา)', 'Espresso', 'Black coffee lemon soda', 'เค้กชาเขียว', 'ชาเขียวเย็น', 'สปาเก็ตตี้ฉำฉา', 'ข้าวต้มกุ้ง', 'ข้ามต้มหมู', 'ข้าวต้มไก่', 'ชุดอาหารเช้า', 'กุ้งสโร่งฉำฉา']",07:00 - 21:00,,2,150,"['attentive', 'delicious', 'good atmosphere', 'soft', 'enjoyable', 'fresh', 'fragrant', 'value for money', 'lovely']",7,25,True,True,,True,,,
ดาราเทวีเค้กช็อป Dhara Dhevi Cake Shop,4.5,6,"51/4, หมู่ 1 ถนน หนองป่าครั่ง เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่","['Macaron', 'มาการอง', 'Black Truffle', 'White Truffle', 'Durian', 'Strawberry', 'Honey Lemon']",10:00 - 18:00,,2,,"['attentive', 'delicious', 'excellent service', 'good service', 'lovely']",0,0,True,,,True,True,,
Neo Cafe (นีโอ คาเฟ่),3.9,118,116/23 หมู่ที่ 1 ตำบลช้างเผือก อำเภอเมือง เชียงใหม่ (ใช้เส้นทางถนนห้วยแก้วมุ่งหน้าเข้าเมือง ให้เลี้ยวซ้ายเข้าซอยด้านข้างราชมงคล ขับไปตามเส้นทางที่จะไปค่ายลูกเสือ ร้านนีโอคาเฟ่อยู่ก่อนถึงค่ายลูกเสือ อยู่ทางด้านหลังมหาวิทยาลัยเทคโนโลยีราชมงคล วิทยาเขตภาคพายัพ),"['honey toast', 'Snow Ice', 'เครปเค้ก', 'ชาเขียวเย็น', 'latte', 'กาแฟสด', 'ช๊อคโกแล๊ตบานาน่าโทสต์', 'เครปกล้วยหอม', 'Waffle With Ice Cream', 'นมคาราเมล']",09:00 - 18:00,,2,40,"['attentive', 'delicious', 'good atmosphere', 'worth it', 'enjoyable', 'fresh', 'fragrant', 'beautiful', 'value for money', 'lovely', 'not cute']",38,554,True,True,False,False,,True,True
